#typeclass	method	owner	kind	derived	arity
cats/Bitraverse#	cats/Bitraverse#bitraverse().	cats/Bitraverse#bitraverse().	Binary	false	4
cats/Bitraverse#	cats/Bitraverse#compose().	cats/Bitraverse#compose().	Binary	true	1
cats/Bitraverse#	cats/Bitraverse#leftSequence().	cats/Bitraverse#leftSequence().	Binary	true	2
cats/Bitraverse#	cats/Bitraverse#leftTraverse().	cats/Bitraverse#leftTraverse().	Binary	true	3
cats/CoflatMap#	cats/CoflatMap#coflatMap().	cats/CoflatMap#coflatMap().	Unary	false	2
cats/CoflatMap#	cats/CoflatMap#coflatten().	cats/CoflatMap#coflatten().	Unary	true	1
cats/CoflatMap#	cats/Functor#as().	cats/Functor#as().	Unary	true	2
cats/CoflatMap#	cats/Functor#compose().	cats/Functor#compose().	Unary	true	1
cats/CoflatMap#	cats/Functor#composeBifunctor().	cats/Functor#composeBifunctor().	Unary	true	1
cats/CoflatMap#	cats/Functor#composeContravariant().	cats/Invariant#composeContravariant().	Unary	true	1
cats/CoflatMap#	cats/Functor#fmap().	cats/Functor#fmap().	Unary	true	2
cats/CoflatMap#	cats/Functor#fproduct().	cats/Functor#fproduct().	Unary	true	2
cats/CoflatMap#	cats/Functor#fproductLeft().	cats/Functor#fproductLeft().	Unary	true	2
cats/CoflatMap#	cats/Functor#ifF().	cats/Functor#ifF().	Unary	true	3
cats/CoflatMap#	cats/Functor#imap().	cats/Invariant#imap().	Unary	true	3
cats/CoflatMap#	cats/Functor#lift().	cats/Functor#lift().	Unary	true	1
cats/CoflatMap#	cats/Functor#map().	cats/Functor#map().	Unary	true	2
cats/CoflatMap#	cats/Functor#mapOrKeep().	cats/Functor#mapOrKeep().	Unary	true	2
cats/CoflatMap#	cats/Functor#tupleLeft().	cats/Functor#tupleLeft().	Unary	true	2
cats/CoflatMap#	cats/Functor#tupleRight().	cats/Functor#tupleRight().	Unary	true	2
cats/CoflatMap#	cats/Functor#unzip().	cats/Functor#unzip().	Unary	true	1
cats/CoflatMap#	cats/Functor#void().	cats/Functor#void().	Unary	true	1
cats/CoflatMap#	cats/Functor#widen().	cats/Functor#widen().	Unary	true	1
cats/CoflatMap#	cats/Invariant#compose().	cats/Invariant#compose().	Unary	true	1
cats/CoflatMap#	cats/Invariant#composeFunctor().	cats/Invariant#composeFunctor().	Unary	true	1
cats/CommutativeApplicative#	cats/Applicative#compose().	cats/Applicative#compose().	Unary	true	1
cats/CommutativeApplicative#	cats/Applicative#composeContravariantMonoidal().	cats/Applicative#composeContravariantMonoidal().	Unary	true	1
cats/CommutativeApplicative#	cats/Applicative#map().	cats/Functor#map().	Unary	true	2
cats/CommutativeApplicative#	cats/Applicative#pure().	cats/Applicative#pure().	Unary	true	1
cats/CommutativeApplicative#	cats/Applicative#replicateA().	cats/Applicative#replicateA().	Unary	true	2
cats/CommutativeApplicative#	cats/Applicative#replicateA_().	cats/Applicative#replicateA_().	Unary	true	2
cats/CommutativeApplicative#	cats/Applicative#unit().	cats/InvariantMonoidal#unit().	Unary	true	0
cats/CommutativeApplicative#	cats/Applicative#unlessA().	cats/Applicative#unlessA().	Unary	true	2
cats/CommutativeApplicative#	cats/Applicative#whenA().	cats/Applicative#whenA().	Unary	true	2
cats/CommutativeApplicative#	cats/Apply#*>().	cats/Apply#*>().	Unary	true	2
cats/CommutativeApplicative#	cats/Apply#<*().	cats/Apply#<*().	Unary	true	2
cats/CommutativeApplicative#	cats/Apply#<*>().	cats/Apply#<*>().	Unary	true	2
cats/CommutativeApplicative#	cats/Apply#ap().	cats/Apply#ap().	Unary	true	2
cats/CommutativeApplicative#	cats/Apply#ap2().	cats/Apply#ap2().	Unary	true	3
cats/CommutativeApplicative#	cats/Apply#compose().	cats/Apply#compose().	Unary	true	1
cats/CommutativeApplicative#	cats/Apply#followedBy().	cats/Apply#followedBy().	Unary	true	2
cats/CommutativeApplicative#	cats/Apply#forEffect().	cats/Apply#forEffect().	Unary	true	2
cats/CommutativeApplicative#	cats/Apply#ifA().	cats/Apply#ifA().	Unary	true	3
cats/CommutativeApplicative#	cats/Apply#map2().	cats/Apply#map2().	Unary	true	3
cats/CommutativeApplicative#	cats/Apply#map2Eval().	cats/Apply#map2Eval().	Unary	true	3
cats/CommutativeApplicative#	cats/Apply#product().	cats/Semigroupal#product().	Unary	true	2
cats/CommutativeApplicative#	cats/Apply#productL().	cats/Apply#productL().	Unary	true	2
cats/CommutativeApplicative#	cats/Apply#productR().	cats/Apply#productR().	Unary	true	2
cats/CommutativeApplicative#	cats/Functor#as().	cats/Functor#as().	Unary	true	2
cats/CommutativeApplicative#	cats/Functor#compose().	cats/Functor#compose().	Unary	true	1
cats/CommutativeApplicative#	cats/Functor#composeBifunctor().	cats/Functor#composeBifunctor().	Unary	true	1
cats/CommutativeApplicative#	cats/Functor#composeContravariant().	cats/Invariant#composeContravariant().	Unary	true	1
cats/CommutativeApplicative#	cats/Functor#fmap().	cats/Functor#fmap().	Unary	true	2
cats/CommutativeApplicative#	cats/Functor#fproduct().	cats/Functor#fproduct().	Unary	true	2
cats/CommutativeApplicative#	cats/Functor#fproductLeft().	cats/Functor#fproductLeft().	Unary	true	2
cats/CommutativeApplicative#	cats/Functor#ifF().	cats/Functor#ifF().	Unary	true	3
cats/CommutativeApplicative#	cats/Functor#imap().	cats/Invariant#imap().	Unary	true	3
cats/CommutativeApplicative#	cats/Functor#lift().	cats/Functor#lift().	Unary	true	1
cats/CommutativeApplicative#	cats/Functor#mapOrKeep().	cats/Functor#mapOrKeep().	Unary	true	2
cats/CommutativeApplicative#	cats/Functor#tupleLeft().	cats/Functor#tupleLeft().	Unary	true	2
cats/CommutativeApplicative#	cats/Functor#tupleRight().	cats/Functor#tupleRight().	Unary	true	2
cats/CommutativeApplicative#	cats/Functor#unzip().	cats/Functor#unzip().	Unary	true	1
cats/CommutativeApplicative#	cats/Functor#void().	cats/Functor#void().	Unary	true	1
cats/CommutativeApplicative#	cats/Functor#widen().	cats/Functor#widen().	Unary	true	1
cats/CommutativeApplicative#	cats/Invariant#compose().	cats/Invariant#compose().	Unary	true	1
cats/CommutativeApplicative#	cats/Invariant#composeFunctor().	cats/Invariant#composeFunctor().	Unary	true	1
cats/CommutativeApplicative#	cats/InvariantMonoidal#point().	cats/InvariantMonoidal#point().	Unary	true	1
cats/CommutativeApplicative#	cats/InvariantSemigroupal#composeApply().	cats/InvariantSemigroupal#composeApply().	Unary	true	1
cats/CommutativeApply#	cats/Apply#*>().	cats/Apply#*>().	Unary	true	2
cats/CommutativeApply#	cats/Apply#<*().	cats/Apply#<*().	Unary	true	2
cats/CommutativeApply#	cats/Apply#<*>().	cats/Apply#<*>().	Unary	true	2
cats/CommutativeApply#	cats/Apply#ap().	cats/Apply#ap().	Unary	true	2
cats/CommutativeApply#	cats/Apply#ap2().	cats/Apply#ap2().	Unary	true	3
cats/CommutativeApply#	cats/Apply#compose().	cats/Apply#compose().	Unary	true	1
cats/CommutativeApply#	cats/Apply#followedBy().	cats/Apply#followedBy().	Unary	true	2
cats/CommutativeApply#	cats/Apply#forEffect().	cats/Apply#forEffect().	Unary	true	2
cats/CommutativeApply#	cats/Apply#ifA().	cats/Apply#ifA().	Unary	true	3
cats/CommutativeApply#	cats/Apply#map2().	cats/Apply#map2().	Unary	true	3
cats/CommutativeApply#	cats/Apply#map2Eval().	cats/Apply#map2Eval().	Unary	true	3
cats/CommutativeApply#	cats/Apply#product().	cats/Semigroupal#product().	Unary	true	2
cats/CommutativeApply#	cats/Apply#productL().	cats/Apply#productL().	Unary	true	2
cats/CommutativeApply#	cats/Apply#productR().	cats/Apply#productR().	Unary	true	2
cats/CommutativeApply#	cats/Functor#as().	cats/Functor#as().	Unary	true	2
cats/CommutativeApply#	cats/Functor#compose().	cats/Functor#compose().	Unary	true	1
cats/CommutativeApply#	cats/Functor#composeBifunctor().	cats/Functor#composeBifunctor().	Unary	true	1
cats/CommutativeApply#	cats/Functor#composeContravariant().	cats/Invariant#composeContravariant().	Unary	true	1
cats/CommutativeApply#	cats/Functor#fmap().	cats/Functor#fmap().	Unary	true	2
cats/CommutativeApply#	cats/Functor#fproduct().	cats/Functor#fproduct().	Unary	true	2
cats/CommutativeApply#	cats/Functor#fproductLeft().	cats/Functor#fproductLeft().	Unary	true	2
cats/CommutativeApply#	cats/Functor#ifF().	cats/Functor#ifF().	Unary	true	3
cats/CommutativeApply#	cats/Functor#imap().	cats/Invariant#imap().	Unary	true	3
cats/CommutativeApply#	cats/Functor#lift().	cats/Functor#lift().	Unary	true	1
cats/CommutativeApply#	cats/Functor#map().	cats/Functor#map().	Unary	true	2
cats/CommutativeApply#	cats/Functor#mapOrKeep().	cats/Functor#mapOrKeep().	Unary	true	2
cats/CommutativeApply#	cats/Functor#tupleLeft().	cats/Functor#tupleLeft().	Unary	true	2
cats/CommutativeApply#	cats/Functor#tupleRight().	cats/Functor#tupleRight().	Unary	true	2
cats/CommutativeApply#	cats/Functor#unzip().	cats/Functor#unzip().	Unary	true	1
cats/CommutativeApply#	cats/Functor#void().	cats/Functor#void().	Unary	true	1
cats/CommutativeApply#	cats/Functor#widen().	cats/Functor#widen().	Unary	true	1
cats/CommutativeApply#	cats/Invariant#compose().	cats/Invariant#compose().	Unary	true	1
cats/CommutativeApply#	cats/Invariant#composeFunctor().	cats/Invariant#composeFunctor().	Unary	true	1
cats/CommutativeApply#	cats/InvariantSemigroupal#composeApply().	cats/InvariantSemigroupal#composeApply().	Unary	true	1
cats/CommutativeFlatMap#	cats/Apply#*>().	cats/Apply#*>().	Unary	true	2
cats/CommutativeFlatMap#	cats/Apply#<*().	cats/Apply#<*().	Unary	true	2
cats/CommutativeFlatMap#	cats/Apply#<*>().	cats/Apply#<*>().	Unary	true	2
cats/CommutativeFlatMap#	cats/Apply#compose().	cats/Apply#compose().	Unary	true	1
cats/CommutativeFlatMap#	cats/Apply#followedBy().	cats/Apply#followedBy().	Unary	true	2
cats/CommutativeFlatMap#	cats/Apply#forEffect().	cats/Apply#forEffect().	Unary	true	2
cats/CommutativeFlatMap#	cats/Apply#ifA().	cats/Apply#ifA().	Unary	true	3
cats/CommutativeFlatMap#	cats/FlatMap#ap().	cats/Apply#ap().	Unary	true	2
cats/CommutativeFlatMap#	cats/FlatMap#ap2().	cats/Apply#ap2().	Unary	true	3
cats/CommutativeFlatMap#	cats/FlatMap#flatMap().	cats/FlatMap#flatMap().	Unary	true	2
cats/CommutativeFlatMap#	cats/FlatMap#flatTap().	cats/FlatMap#flatTap().	Unary	true	2
cats/CommutativeFlatMap#	cats/FlatMap#flatten().	cats/FlatMap#flatten().	Unary	true	1
cats/CommutativeFlatMap#	cats/FlatMap#followedByEval().	cats/FlatMap#followedByEval().	Unary	true	2
cats/CommutativeFlatMap#	cats/FlatMap#forEffectEval().	cats/FlatMap#forEffectEval().	Unary	true	2
cats/CommutativeFlatMap#	cats/FlatMap#foreverM().	cats/FlatMap#foreverM().	Unary	true	1
cats/CommutativeFlatMap#	cats/FlatMap#ifM().	cats/FlatMap#ifM().	Unary	true	3
cats/CommutativeFlatMap#	cats/FlatMap#iterateForeverM().	cats/FlatMap#iterateForeverM().	Unary	true	2
cats/CommutativeFlatMap#	cats/FlatMap#map2().	cats/Apply#map2().	Unary	true	3
cats/CommutativeFlatMap#	cats/FlatMap#map2Eval().	cats/Apply#map2Eval().	Unary	true	3
cats/CommutativeFlatMap#	cats/FlatMap#mproduct().	cats/FlatMap#mproduct().	Unary	true	2
cats/CommutativeFlatMap#	cats/FlatMap#product().	cats/Semigroupal#product().	Unary	true	2
cats/CommutativeFlatMap#	cats/FlatMap#productL().	cats/Apply#productL().	Unary	true	2
cats/CommutativeFlatMap#	cats/FlatMap#productLEval().	cats/FlatMap#productLEval().	Unary	true	2
cats/CommutativeFlatMap#	cats/FlatMap#productR().	cats/Apply#productR().	Unary	true	2
cats/CommutativeFlatMap#	cats/FlatMap#productREval().	cats/FlatMap#productREval().	Unary	true	2
cats/CommutativeFlatMap#	cats/FlatMap#tailRecM().	cats/FlatMap#tailRecM().	Unary	true	2
cats/CommutativeFlatMap#	cats/FlatMap#untilDefinedM().	cats/FlatMap#untilDefinedM().	Unary	true	1
cats/CommutativeFlatMap#	cats/Functor#as().	cats/Functor#as().	Unary	true	2
cats/CommutativeFlatMap#	cats/Functor#compose().	cats/Functor#compose().	Unary	true	1
cats/CommutativeFlatMap#	cats/Functor#composeBifunctor().	cats/Functor#composeBifunctor().	Unary	true	1
cats/CommutativeFlatMap#	cats/Functor#composeContravariant().	cats/Invariant#composeContravariant().	Unary	true	1
cats/CommutativeFlatMap#	cats/Functor#fmap().	cats/Functor#fmap().	Unary	true	2
cats/CommutativeFlatMap#	cats/Functor#fproduct().	cats/Functor#fproduct().	Unary	true	2
cats/CommutativeFlatMap#	cats/Functor#fproductLeft().	cats/Functor#fproductLeft().	Unary	true	2
cats/CommutativeFlatMap#	cats/Functor#ifF().	cats/Functor#ifF().	Unary	true	3
cats/CommutativeFlatMap#	cats/Functor#imap().	cats/Invariant#imap().	Unary	true	3
cats/CommutativeFlatMap#	cats/Functor#lift().	cats/Functor#lift().	Unary	true	1
cats/CommutativeFlatMap#	cats/Functor#map().	cats/Functor#map().	Unary	true	2
cats/CommutativeFlatMap#	cats/Functor#mapOrKeep().	cats/Functor#mapOrKeep().	Unary	true	2
cats/CommutativeFlatMap#	cats/Functor#tupleLeft().	cats/Functor#tupleLeft().	Unary	true	2
cats/CommutativeFlatMap#	cats/Functor#tupleRight().	cats/Functor#tupleRight().	Unary	true	2
cats/CommutativeFlatMap#	cats/Functor#unzip().	cats/Functor#unzip().	Unary	true	1
cats/CommutativeFlatMap#	cats/Functor#void().	cats/Functor#void().	Unary	true	1
cats/CommutativeFlatMap#	cats/Functor#widen().	cats/Functor#widen().	Unary	true	1
cats/CommutativeFlatMap#	cats/Invariant#compose().	cats/Invariant#compose().	Unary	true	1
cats/CommutativeFlatMap#	cats/Invariant#composeFunctor().	cats/Invariant#composeFunctor().	Unary	true	1
cats/CommutativeFlatMap#	cats/InvariantSemigroupal#composeApply().	cats/InvariantSemigroupal#composeApply().	Unary	true	1
cats/CommutativeMonad#	cats/Applicative#compose().	cats/Applicative#compose().	Unary	true	1
cats/CommutativeMonad#	cats/Applicative#composeContravariantMonoidal().	cats/Applicative#composeContravariantMonoidal().	Unary	true	1
cats/CommutativeMonad#	cats/Applicative#pure().	cats/Applicative#pure().	Unary	true	1
cats/CommutativeMonad#	cats/Applicative#replicateA().	cats/Applicative#replicateA().	Unary	true	2
cats/CommutativeMonad#	cats/Applicative#replicateA_().	cats/Applicative#replicateA_().	Unary	true	2
cats/CommutativeMonad#	cats/Applicative#unit().	cats/InvariantMonoidal#unit().	Unary	true	0
cats/CommutativeMonad#	cats/Applicative#unlessA().	cats/Applicative#unlessA().	Unary	true	2
cats/CommutativeMonad#	cats/Applicative#whenA().	cats/Applicative#whenA().	Unary	true	2
cats/CommutativeMonad#	cats/Apply#*>().	cats/Apply#*>().	Unary	true	2
cats/CommutativeMonad#	cats/Apply#<*().	cats/Apply#<*().	Unary	true	2
cats/CommutativeMonad#	cats/Apply#<*>().	cats/Apply#<*>().	Unary	true	2
cats/CommutativeMonad#	cats/Apply#compose().	cats/Apply#compose().	Unary	true	1
cats/CommutativeMonad#	cats/Apply#followedBy().	cats/Apply#followedBy().	Unary	true	2
cats/CommutativeMonad#	cats/Apply#forEffect().	cats/Apply#forEffect().	Unary	true	2
cats/CommutativeMonad#	cats/Apply#ifA().	cats/Apply#ifA().	Unary	true	3
cats/CommutativeMonad#	cats/FlatMap#ap().	cats/Apply#ap().	Unary	true	2
cats/CommutativeMonad#	cats/FlatMap#ap2().	cats/Apply#ap2().	Unary	true	3
cats/CommutativeMonad#	cats/FlatMap#flatMap().	cats/FlatMap#flatMap().	Unary	true	2
cats/CommutativeMonad#	cats/FlatMap#flatTap().	cats/FlatMap#flatTap().	Unary	true	2
cats/CommutativeMonad#	cats/FlatMap#flatten().	cats/FlatMap#flatten().	Unary	true	1
cats/CommutativeMonad#	cats/FlatMap#followedByEval().	cats/FlatMap#followedByEval().	Unary	true	2
cats/CommutativeMonad#	cats/FlatMap#forEffectEval().	cats/FlatMap#forEffectEval().	Unary	true	2
cats/CommutativeMonad#	cats/FlatMap#foreverM().	cats/FlatMap#foreverM().	Unary	true	1
cats/CommutativeMonad#	cats/FlatMap#ifM().	cats/FlatMap#ifM().	Unary	true	3
cats/CommutativeMonad#	cats/FlatMap#iterateForeverM().	cats/FlatMap#iterateForeverM().	Unary	true	2
cats/CommutativeMonad#	cats/FlatMap#map2().	cats/Apply#map2().	Unary	true	3
cats/CommutativeMonad#	cats/FlatMap#map2Eval().	cats/Apply#map2Eval().	Unary	true	3
cats/CommutativeMonad#	cats/FlatMap#mproduct().	cats/FlatMap#mproduct().	Unary	true	2
cats/CommutativeMonad#	cats/FlatMap#product().	cats/Semigroupal#product().	Unary	true	2
cats/CommutativeMonad#	cats/FlatMap#productL().	cats/Apply#productL().	Unary	true	2
cats/CommutativeMonad#	cats/FlatMap#productLEval().	cats/FlatMap#productLEval().	Unary	true	2
cats/CommutativeMonad#	cats/FlatMap#productR().	cats/Apply#productR().	Unary	true	2
cats/CommutativeMonad#	cats/FlatMap#productREval().	cats/FlatMap#productREval().	Unary	true	2
cats/CommutativeMonad#	cats/FlatMap#tailRecM().	cats/FlatMap#tailRecM().	Unary	true	2
cats/CommutativeMonad#	cats/FlatMap#untilDefinedM().	cats/FlatMap#untilDefinedM().	Unary	true	1
cats/CommutativeMonad#	cats/Functor#as().	cats/Functor#as().	Unary	true	2
cats/CommutativeMonad#	cats/Functor#compose().	cats/Functor#compose().	Unary	true	1
cats/CommutativeMonad#	cats/Functor#composeBifunctor().	cats/Functor#composeBifunctor().	Unary	true	1
cats/CommutativeMonad#	cats/Functor#composeContravariant().	cats/Invariant#composeContravariant().	Unary	true	1
cats/CommutativeMonad#	cats/Functor#fmap().	cats/Functor#fmap().	Unary	true	2
cats/CommutativeMonad#	cats/Functor#fproduct().	cats/Functor#fproduct().	Unary	true	2
cats/CommutativeMonad#	cats/Functor#fproductLeft().	cats/Functor#fproductLeft().	Unary	true	2
cats/CommutativeMonad#	cats/Functor#ifF().	cats/Functor#ifF().	Unary	true	3
cats/CommutativeMonad#	cats/Functor#imap().	cats/Invariant#imap().	Unary	true	3
cats/CommutativeMonad#	cats/Functor#lift().	cats/Functor#lift().	Unary	true	1
cats/CommutativeMonad#	cats/Functor#mapOrKeep().	cats/Functor#mapOrKeep().	Unary	true	2
cats/CommutativeMonad#	cats/Functor#tupleLeft().	cats/Functor#tupleLeft().	Unary	true	2
cats/CommutativeMonad#	cats/Functor#tupleRight().	cats/Functor#tupleRight().	Unary	true	2
cats/CommutativeMonad#	cats/Functor#unzip().	cats/Functor#unzip().	Unary	true	1
cats/CommutativeMonad#	cats/Functor#void().	cats/Functor#void().	Unary	true	1
cats/CommutativeMonad#	cats/Functor#widen().	cats/Functor#widen().	Unary	true	1
cats/CommutativeMonad#	cats/Invariant#compose().	cats/Invariant#compose().	Unary	true	1
cats/CommutativeMonad#	cats/Invariant#composeFunctor().	cats/Invariant#composeFunctor().	Unary	true	1
cats/CommutativeMonad#	cats/InvariantMonoidal#point().	cats/InvariantMonoidal#point().	Unary	true	1
cats/CommutativeMonad#	cats/InvariantSemigroupal#composeApply().	cats/InvariantSemigroupal#composeApply().	Unary	true	1
cats/CommutativeMonad#	cats/Monad#flatMapOrKeep().	cats/Monad#flatMapOrKeep().	Unary	true	2
cats/CommutativeMonad#	cats/Monad#ifElseM().	cats/Monad#ifElseM().	Unary	true	2
cats/CommutativeMonad#	cats/Monad#iterateUntil().	cats/Monad#iterateUntil().	Unary	true	2
cats/CommutativeMonad#	cats/Monad#iterateUntilM().	cats/Monad#iterateUntilM().	Unary	true	3
cats/CommutativeMonad#	cats/Monad#iterateWhile().	cats/Monad#iterateWhile().	Unary	true	2
cats/CommutativeMonad#	cats/Monad#iterateWhileM().	cats/Monad#iterateWhileM().	Unary	true	3
cats/CommutativeMonad#	cats/Monad#map().	cats/Functor#map().	Unary	true	2
cats/CommutativeMonad#	cats/Monad#untilM().	cats/Monad#untilM().	Unary	true	3
cats/CommutativeMonad#	cats/Monad#untilM_().	cats/Monad#untilM_().	Unary	true	2
cats/CommutativeMonad#	cats/Monad#whileM().	cats/Monad#whileM().	Unary	true	3
cats/CommutativeMonad#	cats/Monad#whileM_().	cats/Monad#whileM_().	Unary	true	2
cats/Comonad#	cats/CoflatMap#coflatMap().	cats/CoflatMap#coflatMap().	Unary	true	2
cats/Comonad#	cats/CoflatMap#coflatten().	cats/CoflatMap#coflatten().	Unary	true	1
cats/Comonad#	cats/Comonad#extract().	cats/Comonad#extract().	Unary	false	1
cats/Comonad#	cats/Functor#as().	cats/Functor#as().	Unary	true	2
cats/Comonad#	cats/Functor#compose().	cats/Functor#compose().	Unary	true	1
cats/Comonad#	cats/Functor#composeBifunctor().	cats/Functor#composeBifunctor().	Unary	true	1
cats/Comonad#	cats/Functor#composeContravariant().	cats/Invariant#composeContravariant().	Unary	true	1
cats/Comonad#	cats/Functor#fmap().	cats/Functor#fmap().	Unary	true	2
cats/Comonad#	cats/Functor#fproduct().	cats/Functor#fproduct().	Unary	true	2
cats/Comonad#	cats/Functor#fproductLeft().	cats/Functor#fproductLeft().	Unary	true	2
cats/Comonad#	cats/Functor#ifF().	cats/Functor#ifF().	Unary	true	3
cats/Comonad#	cats/Functor#imap().	cats/Invariant#imap().	Unary	true	3
cats/Comonad#	cats/Functor#lift().	cats/Functor#lift().	Unary	true	1
cats/Comonad#	cats/Functor#map().	cats/Functor#map().	Unary	true	2
cats/Comonad#	cats/Functor#mapOrKeep().	cats/Functor#mapOrKeep().	Unary	true	2
cats/Comonad#	cats/Functor#tupleLeft().	cats/Functor#tupleLeft().	Unary	true	2
cats/Comonad#	cats/Functor#tupleRight().	cats/Functor#tupleRight().	Unary	true	2
cats/Comonad#	cats/Functor#unzip().	cats/Functor#unzip().	Unary	true	1
cats/Comonad#	cats/Functor#void().	cats/Functor#void().	Unary	true	1
cats/Comonad#	cats/Functor#widen().	cats/Functor#widen().	Unary	true	1
cats/Comonad#	cats/Invariant#compose().	cats/Invariant#compose().	Unary	true	1
cats/Comonad#	cats/Invariant#composeFunctor().	cats/Invariant#composeFunctor().	Unary	true	1
cats/Contravariant#	cats/Contravariant#compose().	cats/Contravariant#compose().	Unary	true	1
cats/Contravariant#	cats/Contravariant#composeFunctor().	cats/Invariant#composeFunctor().	Unary	true	1
cats/Contravariant#	cats/Contravariant#contramap().	cats/Contravariant#contramap().	Unary	false	2
cats/Contravariant#	cats/Contravariant#imap().	cats/Invariant#imap().	Unary	true	3
cats/Contravariant#	cats/Contravariant#liftContravariant().	cats/Contravariant#liftContravariant().	Unary	true	1
cats/Contravariant#	cats/Contravariant#narrow().	cats/Contravariant#narrow().	Unary	true	1
cats/Contravariant#	cats/Invariant#compose().	cats/Invariant#compose().	Unary	true	1
cats/Contravariant#	cats/Invariant#composeContravariant().	cats/Invariant#composeContravariant().	Unary	true	1
cats/ContravariantMonoidal#	cats/Contravariant#compose().	cats/Contravariant#compose().	Unary	true	1
cats/ContravariantMonoidal#	cats/Contravariant#contramap().	cats/Contravariant#contramap().	Unary	true	2
cats/ContravariantMonoidal#	cats/Contravariant#imap().	cats/Invariant#imap().	Unary	true	3
cats/ContravariantMonoidal#	cats/Contravariant#liftContravariant().	cats/Contravariant#liftContravariant().	Unary	true	1
cats/ContravariantMonoidal#	cats/Contravariant#narrow().	cats/Contravariant#narrow().	Unary	true	1
cats/ContravariantMonoidal#	cats/ContravariantMonoidal#trivial().	cats/ContravariantMonoidal#trivial().	Unary	true	0
cats/ContravariantMonoidal#	cats/ContravariantSemigroupal#composeFunctor().	cats/Invariant#composeFunctor().	Unary	true	1
cats/ContravariantMonoidal#	cats/Invariant#compose().	cats/Invariant#compose().	Unary	true	1
cats/ContravariantMonoidal#	cats/Invariant#composeContravariant().	cats/Invariant#composeContravariant().	Unary	true	1
cats/ContravariantMonoidal#	cats/InvariantMonoidal#point().	cats/InvariantMonoidal#point().	Unary	true	1
cats/ContravariantMonoidal#	cats/InvariantMonoidal#unit().	cats/InvariantMonoidal#unit().	Unary	true	0
cats/ContravariantMonoidal#	cats/InvariantSemigroupal#composeApply().	cats/InvariantSemigroupal#composeApply().	Unary	true	1
cats/ContravariantMonoidal#	cats/Semigroupal#product().	cats/Semigroupal#product().	Unary	true	2
cats/ContravariantSemigroupal#	cats/Contravariant#compose().	cats/Contravariant#compose().	Unary	true	1
cats/ContravariantSemigroupal#	cats/Contravariant#contramap().	cats/Contravariant#contramap().	Unary	true	2
cats/ContravariantSemigroupal#	cats/Contravariant#imap().	cats/Invariant#imap().	Unary	true	3
cats/ContravariantSemigroupal#	cats/Contravariant#liftContravariant().	cats/Contravariant#liftContravariant().	Unary	true	1
cats/ContravariantSemigroupal#	cats/Contravariant#narrow().	cats/Contravariant#narrow().	Unary	true	1
cats/ContravariantSemigroupal#	cats/ContravariantSemigroupal#composeFunctor().	cats/Invariant#composeFunctor().	Unary	true	1
cats/ContravariantSemigroupal#	cats/Invariant#compose().	cats/Invariant#compose().	Unary	true	1
cats/ContravariantSemigroupal#	cats/Invariant#composeContravariant().	cats/Invariant#composeContravariant().	Unary	true	1
cats/ContravariantSemigroupal#	cats/InvariantSemigroupal#composeApply().	cats/InvariantSemigroupal#composeApply().	Unary	true	1
cats/ContravariantSemigroupal#	cats/Semigroupal#product().	cats/Semigroupal#product().	Unary	true	2
cats/Defer#	cats/Defer#defer().	cats/Defer#defer().	Unary	false	1
cats/Defer#	cats/Defer#fix().	cats/Defer#fix().	Unary	true	1
cats/Defer#	cats/Defer#recursiveFn().	cats/Defer#recursiveFn().	Unary	true	1
cats/Distributive#	cats/Distributive#compose().	cats/Distributive#compose().	Unary	true	1
cats/Distributive#	cats/Distributive#cosequence().	cats/Distributive#cosequence().	Unary	true	2
cats/Distributive#	cats/Distributive#distribute().	cats/Distributive#distribute().	Unary	false	3
cats/Distributive#	cats/Functor#as().	cats/Functor#as().	Unary	true	2
cats/Distributive#	cats/Functor#compose().	cats/Functor#compose().	Unary	true	1
cats/Distributive#	cats/Functor#composeBifunctor().	cats/Functor#composeBifunctor().	Unary	true	1
cats/Distributive#	cats/Functor#composeContravariant().	cats/Invariant#composeContravariant().	Unary	true	1
cats/Distributive#	cats/Functor#fmap().	cats/Functor#fmap().	Unary	true	2
cats/Distributive#	cats/Functor#fproduct().	cats/Functor#fproduct().	Unary	true	2
cats/Distributive#	cats/Functor#fproductLeft().	cats/Functor#fproductLeft().	Unary	true	2
cats/Distributive#	cats/Functor#ifF().	cats/Functor#ifF().	Unary	true	3
cats/Distributive#	cats/Functor#imap().	cats/Invariant#imap().	Unary	true	3
cats/Distributive#	cats/Functor#lift().	cats/Functor#lift().	Unary	true	1
cats/Distributive#	cats/Functor#map().	cats/Functor#map().	Unary	true	2
cats/Distributive#	cats/Functor#mapOrKeep().	cats/Functor#mapOrKeep().	Unary	true	2
cats/Distributive#	cats/Functor#tupleLeft().	cats/Functor#tupleLeft().	Unary	true	2
cats/Distributive#	cats/Functor#tupleRight().	cats/Functor#tupleRight().	Unary	true	2
cats/Distributive#	cats/Functor#unzip().	cats/Functor#unzip().	Unary	true	1
cats/Distributive#	cats/Functor#void().	cats/Functor#void().	Unary	true	1
cats/Distributive#	cats/Functor#widen().	cats/Functor#widen().	Unary	true	1
cats/Distributive#	cats/Invariant#compose().	cats/Invariant#compose().	Unary	true	1
cats/Distributive#	cats/Invariant#composeFunctor().	cats/Invariant#composeFunctor().	Unary	true	1
